,path,3Classes_target,9Classes_target,Regression_target,Relative_path
3115,/content/drive/MyDrive/Dataset/images/133-2.JPG,High,14,13.6,./Dataset/Images/Preprocessed_1-815/133-2.JPG
3116,/content/drive/MyDrive/Dataset/images/144-3.JPG,High,13,13.2,./Dataset/Images/Preprocessed_1-815/144-3.JPG
3117,/content/drive/MyDrive/Dataset/images/182-5.JPG,Low,11,11.15,./Dataset/Images/Preprocessed_1-815/182-5.JPG
3118,/content/drive/MyDrive/Dataset/images/354-3.JPG,Medium,13,12.55,./Dataset/Images/Preprocessed_1-815/354-3.JPG
3119,/content/drive/MyDrive/Dataset/images/89-13.JPG,Medium,13,12.95,./Dataset/Images/Preprocessed_1-815/89-13.JPG
3120,/content/drive/MyDrive/Dataset/images/145-8.JPG,High,14,14.4,./Dataset/Images/Preprocessed_1-815/145-8.JPG
3121,/content/drive/MyDrive/Dataset/images/59-5.JPG,High,14,13.65,./Dataset/Images/Preprocessed_1-815/59-5.JPG
3122,/content/drive/MyDrive/Dataset/images/571-3.JPG,High,13,13.3,./Dataset/Images/Preprocessed_1-815/571-3.JPG
3123,/content/drive/MyDrive/Dataset/images/149-8.JPG,High,14,13.6,./Dataset/Images/Preprocessed_1-815/149-8.JPG
3124,/content/drive/MyDrive/Dataset/images/123-13.JPG,High,13,13.2,./Dataset/Images/Preprocessed_1-815/123-13.JPG
3125,/content/drive/MyDrive/Dataset/images/288-12.JPG,High,14,14.2,./Dataset/Images/Preprocessed_1-815/288-12.JPG
3126,/content/drive/MyDrive/Dataset/images/752-2.JPG,High,14,13.6,./Dataset/Images/Preprocessed_1-815/752-2.JPG
3127,/content/drive/MyDrive/Dataset/images/171-7.JPG,High,14,13.55,./Dataset/Images/Preprocessed_1-815/171-7.JPG
3128,/content/drive/MyDrive/Dataset/images/647-4.JPG,High,14,13.95,./Dataset/Images/Preprocessed_1-815/647-4.JPG
3129,/content/drive/MyDrive/Dataset/images/815-11.JPG,Medium,13,12.5,./Dataset/Images/Preprocessed_1-815/815-11.JPG
3130,/content/drive/MyDrive/Dataset/images/88-2.JPG,Low,11,11.45,./Dataset/Images/Preprocessed_1-815/88-2.JPG
3131,/content/drive/MyDrive/Dataset/images/145-7.JPG,High,14,14.4,./Dataset/Images/Preprocessed_1-815/145-7.JPG
3132,/content/drive/MyDrive/Dataset/images/530-3.JPG,High,14,14.4,./Dataset/Images/Preprocessed_1-815/530-3.JPG
3133,/content/drive/MyDrive/Dataset/images/58-7.JPG,Medium,13,13,./Dataset/Images/Preprocessed_1-815/58-7.JPG
3134,/content/drive/MyDrive/Dataset/images/431-14.JPG,High,13,13.2,./Dataset/Images/Preprocessed_1-815/431-14.JPG
3135,/content/drive/MyDrive/Dataset/images/613-8.JPG,High,13,13.1,./Dataset/Images/Preprocessed_1-815/613-8.JPG
3136,/content/drive/MyDrive/Dataset/images/460-14.JPG,Low,12,11.8,./Dataset/Images/Preprocessed_1-815/460-14.JPG
3137,/content/drive/MyDrive/Dataset/images/129-7.JPG,Low,11,11.3,./Dataset/Images/Preprocessed_1-815/129-7.JPG
3138,/content/drive/MyDrive/Dataset/images/533-1.JPG,High,14,14.05,./Dataset/Images/Preprocessed_1-815/533-1.JPG
3139,/content/drive/MyDrive/Dataset/images/278-11.JPG,Low,12,11.6,./Dataset/Images/Preprocessed_1-815/278-11.JPG
3140,/content/drive/MyDrive/Dataset/images/519-3.JPG,High,14,14.3,./Dataset/Images/Preprocessed_1-815/519-3.JPG
3141,/content/drive/MyDrive/Dataset/images/574-12.JPG,High,14,13.7,./Dataset/Images/Preprocessed_1-815/574-12.JPG
3142,/content/drive/MyDrive/Dataset/images/209-5.JPG,High,13,13.25,./Dataset/Images/Preprocessed_1-815/209-5.JPG
3143,/content/drive/MyDrive/Dataset/images/280-6.JPG,High,15,14.55,./Dataset/Images/Preprocessed_1-815/280-6.JPG
3144,/content/drive/MyDrive/Dataset/images/70-11.JPG,Low,10,9.5,./Dataset/Images/Preprocessed_1-815/70-11.JPG
3145,/content/drive/MyDrive/Dataset/images/201-12.JPG,Medium,13,12.75,./Dataset/Images/Preprocessed_1-815/201-12.JPG
3146,/content/drive/MyDrive/Dataset/images/402-7.JPG,Medium,12,12.4,./Dataset/Images/Preprocessed_1-815/402-7.JPG
3147,/content/drive/MyDrive/Dataset/images/710-5.JPG,High,14,14.45,./Dataset/Images/Preprocessed_1-815/710-5.JPG
3148,/content/drive/MyDrive/Dataset/images/780-7.JPG,High,13,13.05,./Dataset/Images/Preprocessed_1-815/780-7.JPG
3149,/content/drive/MyDrive/Dataset/images/608-4.JPG,Medium,13,12.7,./Dataset/Images/Preprocessed_1-815/608-4.JPG
3150,/content/drive/MyDrive/Dataset/images/349-8.JPG,Low,12,11.65,./Dataset/Images/Preprocessed_1-815/349-8.JPG
3151,/content/drive/MyDrive/Dataset/images/429-10.JPG,Medium,13,12.7,./Dataset/Images/Preprocessed_1-815/429-10.JPG
3152,/content/drive/MyDrive/Dataset/images/229-14.JPG,Medium,12,12,./Dataset/Images/Preprocessed_1-815/229-14.JPG
3153,/content/drive/MyDrive/Dataset/images/641-10.JPG,Low,12,11.7,./Dataset/Images/Preprocessed_1-815/641-10.JPG
3154,/content/drive/MyDrive/Dataset/images/66-14.JPG,Low,10,10.3,./Dataset/Images/Preprocessed_1-815/66-14.JPG
3155,/content/drive/MyDrive/Dataset/images/771-6.JPG,High,16,15.6,./Dataset/Images/Preprocessed_1-815/771-6.JPG
3156,/content/drive/MyDrive/Dataset/images/608-6.JPG,Medium,13,12.7,./Dataset/Images/Preprocessed_1-815/608-6.JPG
3157,/content/drive/MyDrive/Dataset/images/555-14.JPG,High,14,14.05,./Dataset/Images/Preprocessed_1-815/555-14.JPG
3158,/content/drive/MyDrive/Dataset/images/357-5.JPG,Low,11,11.4,./Dataset/Images/Preprocessed_1-815/357-5.JPG
3159,/content/drive/MyDrive/Dataset/images/329-12.JPG,Low,12,11.5,./Dataset/Images/Preprocessed_1-815/329-12.JPG
3160,/content/drive/MyDrive/Dataset/images/70-6.JPG,Low,10,9.5,./Dataset/Images/Preprocessed_1-815/70-6.JPG
3161,/content/drive/MyDrive/Dataset/images/139-5.JPG,Medium,12,12.25,./Dataset/Images/Preprocessed_1-815/139-5.JPG
3162,/content/drive/MyDrive/Dataset/images/454-5.JPG,High,13,13.1,./Dataset/Images/Preprocessed_1-815/454-5.JPG
3163,/content/drive/MyDrive/Dataset/images/4-11.JPG,Low,11,11.35,./Dataset/Images/Preprocessed_1-815/4-11.JPG
3164,/content/drive/MyDrive/Dataset/images/370-5.JPG,Medium,12,12.2,./Dataset/Images/Preprocessed_1-815/370-5.JPG
3165,/content/drive/MyDrive/Dataset/images/414-6.JPG,Low,12,11.55,./Dataset/Images/Preprocessed_1-815/414-6.JPG
3166,/content/drive/MyDrive/Dataset/images/707-9.JPG,High,16,15.75,./Dataset/Images/Preprocessed_1-815/707-9.JPG
3167,/content/drive/MyDrive/Dataset/images/318-13.JPG,Low,11,11.1,./Dataset/Images/Preprocessed_1-815/318-13.JPG
3168,/content/drive/MyDrive/Dataset/images/93-13.JPG,Medium,12,12.2,./Dataset/Images/Preprocessed_1-815/93-13.JPG
3169,/content/drive/MyDrive/Dataset/images/495-6.JPG,Low,9,8.9,./Dataset/Images/Preprocessed_1-815/495-6.JPG
3170,/content/drive/MyDrive/Dataset/images/673-9.JPG,High,13,13.05,./Dataset/Images/Preprocessed_1-815/673-9.JPG
3171,/content/drive/MyDrive/Dataset/images/486-7.JPG,Low,12,11.75,./Dataset/Images/Preprocessed_1-815/486-7.JPG
3172,/content/drive/MyDrive/Dataset/images/402-10.JPG,Medium,12,12.4,./Dataset/Images/Preprocessed_1-815/402-10.JPG
3173,/content/drive/MyDrive/Dataset/images/587-2.JPG,Medium,12,12.4,./Dataset/Images/Preprocessed_1-815/587-2.JPG
3174,/content/drive/MyDrive/Dataset/images/120-1.JPG,Low,12,11.7,./Dataset/Images/Preprocessed_1-815/120-1.JPG
3175,/content/drive/MyDrive/Dataset/images/757-4.JPG,Medium,13,12.6,./Dataset/Images/Preprocessed_1-815/757-4.JPG
3176,/content/drive/MyDrive/Dataset/images/664-8.JPG,Medium,13,12.8,./Dataset/Images/Preprocessed_1-815/664-8.JPG
3177,/content/drive/MyDrive/Dataset/images/288-4.JPG,High,14,14.2,./Dataset/Images/Preprocessed_1-815/288-4.JPG
3178,/content/drive/MyDrive/Dataset/images/505-10.JPG,Medium,13,13,./Dataset/Images/Preprocessed_1-815/505-10.JPG
3179,/content/drive/MyDrive/Dataset/images/653-1.JPG,Low,11,10.85,./Dataset/Images/Preprocessed_1-815/653-1.JPG
3180,/content/drive/MyDrive/Dataset/images/770-1.JPG,High,13,13.35,./Dataset/Images/Preprocessed_1-815/770-1.JPG
3181,/content/drive/MyDrive/Dataset/images/701-14.JPG,Low,12,11.9,./Dataset/Images/Preprocessed_1-815/701-14.JPG
3182,/content/drive/MyDrive/Dataset/images/367-11.JPG,Medium,13,12.7,./Dataset/Images/Preprocessed_1-815/367-11.JPG
3183,/content/drive/MyDrive/Dataset/images/116-11.JPG,Medium,13,12.9,./Dataset/Images/Preprocessed_1-815/116-11.JPG
3184,/content/drive/MyDrive/Dataset/images/490-10.JPG,Low,11,11,./Dataset/Images/Preprocessed_1-815/490-10.JPG
3185,/content/drive/MyDrive/Dataset/images/38-1.JPG,High,13,13.2,./Dataset/Images/Preprocessed_1-815/38-1.JPG
3186,/content/drive/MyDrive/Dataset/images/363-1.JPG,Medium,12,12.3,./Dataset/Images/Preprocessed_1-815/363-1.JPG
3187,/content/drive/MyDrive/Dataset/images/91-5.JPG,High,13,13.3,./Dataset/Images/Preprocessed_1-815/91-5.JPG
3188,/content/drive/MyDrive/Dataset/images/91-11.JPG,High,13,13.3,./Dataset/Images/Preprocessed_1-815/91-11.JPG
3189,/content/drive/MyDrive/Dataset/images/344-11.JPG,Low,11,11.1,./Dataset/Images/Preprocessed_1-815/344-11.JPG
3190,/content/drive/MyDrive/Dataset/images/95-3.JPG,Medium,13,12.8,./Dataset/Images/Preprocessed_1-815/95-3.JPG
3191,/content/drive/MyDrive/Dataset/images/259-7.JPG,High,13,13.35,./Dataset/Images/Preprocessed_1-815/259-7.JPG
3192,/content/drive/MyDrive/Dataset/images/536-14.JPG,High,13,13.4,./Dataset/Images/Preprocessed_1-815/536-14.JPG
3193,/content/drive/MyDrive/Dataset/images/575-14.JPG,High,14,13.85,./Dataset/Images/Preprocessed_1-815/575-14.JPG
3194,/content/drive/MyDrive/Dataset/images/183-1.JPG,Low,11,11.05,./Dataset/Images/Preprocessed_1-815/183-1.JPG
3195,/content/drive/MyDrive/Dataset/images/681-7.JPG,Low,12,11.7,./Dataset/Images/Preprocessed_1-815/681-7.JPG
3196,/content/drive/MyDrive/Dataset/images/26-8.JPG,Low,11,11.25,./Dataset/Images/Preprocessed_1-815/26-8.JPG
3197,/content/drive/MyDrive/Dataset/images/770-5.JPG,High,13,13.35,./Dataset/Images/Preprocessed_1-815/770-5.JPG
3198,/content/drive/MyDrive/Dataset/images/363-9.JPG,Medium,12,12.3,./Dataset/Images/Preprocessed_1-815/363-9.JPG
3199,/content/drive/MyDrive/Dataset/images/171-1.JPG,High,14,13.55,./Dataset/Images/Preprocessed_1-815/171-1.JPG
3200,/content/drive/MyDrive/Dataset/images/558-11.JPG,High,14,14.1,./Dataset/Images/Preprocessed_1-815/558-11.JPG
3201,/content/drive/MyDrive/Dataset/images/292-6.JPG,Low,12,11.7,./Dataset/Images/Preprocessed_1-815/292-6.JPG
3202,/content/drive/MyDrive/Dataset/images/501-12.JPG,High,14,13.6,./Dataset/Images/Preprocessed_1-815/501-12.JPG
3203,/content/drive/MyDrive/Dataset/images/613-10.JPG,High,13,13.1,./Dataset/Images/Preprocessed_1-815/613-10.JPG
3204,/content/drive/MyDrive/Dataset/images/743-7.JPG,Medium,12,12.25,./Dataset/Images/Preprocessed_1-815/743-7.JPG
3205,/content/drive/MyDrive/Dataset/images/54-1.JPG,Low,11,10.5,./Dataset/Images/Preprocessed_1-815/54-1.JPG
3206,/content/drive/MyDrive/Dataset/images/550-12.JPG,High,14,13.5,./Dataset/Images/Preprocessed_1-815/550-12.JPG
3207,/content/drive/MyDrive/Dataset/images/193-1.JPG,Medium,13,12.5,./Dataset/Images/Preprocessed_1-815/193-1.JPG
3208,/content/drive/MyDrive/Dataset/images/283-2.JPG,Medium,13,13,./Dataset/Images/Preprocessed_1-815/283-2.JPG
3209,/content/drive/MyDrive/Dataset/images/111-13.JPG,High,13,13.25,./Dataset/Images/Preprocessed_1-815/111-13.JPG
3210,/content/drive/MyDrive/Dataset/images/442-5.JPG,Low,12,11.8,./Dataset/Images/Preprocessed_1-815/442-5.JPG
3211,/content/drive/MyDrive/Dataset/images/110-5.JPG,Low,12,11.55,./Dataset/Images/Preprocessed_1-815/110-5.JPG
3212,/content/drive/MyDrive/Dataset/images/342-11.JPG,Low,12,11.9,./Dataset/Images/Preprocessed_1-815/342-11.JPG
3213,/content/drive/MyDrive/Dataset/images/574-9.JPG,High,14,13.7,./Dataset/Images/Preprocessed_1-815/574-9.JPG
3214,/content/drive/MyDrive/Dataset/images/563-9.JPG,Medium,13,12.5,./Dataset/Images/Preprocessed_1-815/563-9.JPG
3215,/content/drive/MyDrive/Dataset/images/784-7.JPG,Low,11,11.4,./Dataset/Images/Preprocessed_1-815/784-7.JPG
3216,/content/drive/MyDrive/Dataset/images/782-7.JPG,Medium,13,12.7,./Dataset/Images/Preprocessed_1-815/782-7.JPG
3217,/content/drive/MyDrive/Dataset/images/173-6.JPG,High,13,13.1,./Dataset/Images/Preprocessed_1-815/173-6.JPG
3218,/content/drive/MyDrive/Dataset/images/701-11.JPG,Low,12,11.9,./Dataset/Images/Preprocessed_1-815/701-11.JPG
3219,/content/drive/MyDrive/Dataset/images/153-13.JPG,Medium,13,12.65,./Dataset/Images/Preprocessed_1-815/153-13.JPG
3220,/content/drive/MyDrive/Dataset/images/597-9.JPG,Low,11,11.1,./Dataset/Images/Preprocessed_1-815/597-9.JPG
3221,/content/drive/MyDrive/Dataset/images/543-3.JPG,Medium,12,12.05,./Dataset/Images/Preprocessed_1-815/543-3.JPG
3222,/content/drive/MyDrive/Dataset/images/69-3.JPG,High,14,13.6,./Dataset/Images/Preprocessed_1-815/69-3.JPG
3223,/content/drive/MyDrive/Dataset/images/694-4.JPG,Medium,12,12.2,./Dataset/Images/Preprocessed_1-815/694-4.JPG
3224,/content/drive/MyDrive/Dataset/images/189-10.JPG,Low,12,11.9,./Dataset/Images/Preprocessed_1-815/189-10.JPG
3225,/content/drive/MyDrive/Dataset/images/271-11.JPG,Medium,12,12.1,./Dataset/Images/Preprocessed_1-815/271-11.JPG
3226,/content/drive/MyDrive/Dataset/images/678-1.JPG,High,14,13.5,./Dataset/Images/Preprocessed_1-815/678-1.JPG
3227,/content/drive/MyDrive/Dataset/images/201-6.JPG,Medium,13,12.75,./Dataset/Images/Preprocessed_1-815/201-6.JPG
3228,/content/drive/MyDrive/Dataset/images/111-12.JPG,High,13,13.25,./Dataset/Images/Preprocessed_1-815/111-12.JPG
3229,/content/drive/MyDrive/Dataset/images/617-8.JPG,Low,10,10.3,./Dataset/Images/Preprocessed_1-815/617-8.JPG
3230,/content/drive/MyDrive/Dataset/images/587-10.JPG,Medium,12,12.4,./Dataset/Images/Preprocessed_1-815/587-10.JPG
3231,/content/drive/MyDrive/Dataset/images/147-3.JPG,Medium,13,12.85,./Dataset/Images/Preprocessed_1-815/147-3.JPG
3232,/content/drive/MyDrive/Dataset/images/468-10.JPG,High,14,14.3,./Dataset/Images/Preprocessed_1-815/468-10.JPG
3233,/content/drive/MyDrive/Dataset/images/548-14.JPG,Medium,12,12.05,./Dataset/Images/Preprocessed_1-815/548-14.JPG
3234,/content/drive/MyDrive/Dataset/images/471-6.JPG,Low,11,11.3,./Dataset/Images/Preprocessed_1-815/471-6.JPG
3235,/content/drive/MyDrive/Dataset/images/223-4.JPG,High,14,13.75,./Dataset/Images/Preprocessed_1-815/223-4.JPG
3236,/content/drive/MyDrive/Dataset/images/56-7.JPG,Low,11,10.9,./Dataset/Images/Preprocessed_1-815/56-7.JPG
3237,/content/drive/MyDrive/Dataset/images/442-3.JPG,Low,12,11.8,./Dataset/Images/Preprocessed_1-815/442-3.JPG
3238,/content/drive/MyDrive/Dataset/images/206-4.JPG,High,13,13.4,./Dataset/Images/Preprocessed_1-815/206-4.JPG
3239,/content/drive/MyDrive/Dataset/images/665-7.JPG,High,13,13.3,./Dataset/Images/Preprocessed_1-815/665-7.JPG
3240,/content/drive/MyDrive/Dataset/images/774-5.JPG,High,15,14.5,./Dataset/Images/Preprocessed_1-815/774-5.JPG
3241,/content/drive/MyDrive/Dataset/images/667-8.JPG,Low,10,9.5,./Dataset/Images/Preprocessed_1-815/667-8.JPG
3242,/content/drive/MyDrive/Dataset/images/254-1.JPG,High,13,13.25,./Dataset/Images/Preprocessed_1-815/254-1.JPG
3243,/content/drive/MyDrive/Dataset/images/352-3.JPG,Medium,13,13,./Dataset/Images/Preprocessed_1-815/352-3.JPG
3244,/content/drive/MyDrive/Dataset/images/446-5.JPG,High,16,15.8,./Dataset/Images/Preprocessed_1-815/446-5.JPG
3245,/content/drive/MyDrive/Dataset/images/712-2.JPG,High,13,13.1,./Dataset/Images/Preprocessed_1-815/712-2.JPG
3246,/content/drive/MyDrive/Dataset/images/166-13.JPG,Low,12,11.9,./Dataset/Images/Preprocessed_1-815/166-13.JPG
3247,/content/drive/MyDrive/Dataset/images/320-11.JPG,High,14,13.55,./Dataset/Images/Preprocessed_1-815/320-11.JPG
3248,/content/drive/MyDrive/Dataset/images/40-12.JPG,High,13,13.4,./Dataset/Images/Preprocessed_1-815/40-12.JPG
3249,/content/drive/MyDrive/Dataset/images/234-1.JPG,High,14,14,./Dataset/Images/Preprocessed_1-815/234-1.JPG
3250,/content/drive/MyDrive/Dataset/images/192-2.JPG,Low,12,11.6,./Dataset/Images/Preprocessed_1-815/192-2.JPG
3251,/content/drive/MyDrive/Dataset/images/196-13.JPG,Low,12,11.8,./Dataset/Images/Preprocessed_1-815/196-13.JPG
3252,/content/drive/MyDrive/Dataset/images/39-1.JPG,Medium,13,12.9,./Dataset/Images/Preprocessed_1-815/39-1.JPG
3253,/content/drive/MyDrive/Dataset/images/178-6.JPG,High,14,13.8,./Dataset/Images/Preprocessed_1-815/178-6.JPG
3254,/content/drive/MyDrive/Dataset/images/363-5.JPG,Medium,12,12.3,./Dataset/Images/Preprocessed_1-815/363-5.JPG
3255,/content/drive/MyDrive/Dataset/images/296-6.JPG,Medium,13,12.95,./Dataset/Images/Preprocessed_1-815/296-6.JPG
3256,/content/drive/MyDrive/Dataset/images/233-5.JPG,Medium,13,12.7,./Dataset/Images/Preprocessed_1-815/233-5.JPG
3257,/content/drive/MyDrive/Dataset/images/639-12.JPG,Medium,13,12.85,./Dataset/Images/Preprocessed_1-815/639-12.JPG
3258,/content/drive/MyDrive/Dataset/images/364-11.JPG,Low,11,11.35,./Dataset/Images/Preprocessed_1-815/364-11.JPG
3259,/content/drive/MyDrive/Dataset/images/376-6.JPG,High,13,13.3,./Dataset/Images/Preprocessed_1-815/376-6.JPG
3260,/content/drive/MyDrive/Dataset/images/168-7.JPG,High,14,13.6,./Dataset/Images/Preprocessed_1-815/168-7.JPG
3261,/content/drive/MyDrive/Dataset/images/20-10.JPG,High,13,13.25,./Dataset/Images/Preprocessed_1-815/20-10.JPG
3262,/content/drive/MyDrive/Dataset/images/36-9.JPG,Low,11,11,./Dataset/Images/Preprocessed_1-815/36-9.JPG
3263,/content/drive/MyDrive/Dataset/images/723-9.JPG,Medium,13,12.6,./Dataset/Images/Preprocessed_1-815/723-9.JPG
3264,/content/drive/MyDrive/Dataset/images/159-7.JPG,High,14,14.3,./Dataset/Images/Preprocessed_1-815/159-7.JPG
3265,/content/drive/MyDrive/Dataset/images/457-14.JPG,High,15,14.5,./Dataset/Images/Preprocessed_1-815/457-14.JPG
3266,/content/drive/MyDrive/Dataset/images/702-6.JPG,Medium,13,12.85,./Dataset/Images/Preprocessed_1-815/702-6.JPG
3267,/content/drive/MyDrive/Dataset/images/335-2.JPG,Medium,12,12.35,./Dataset/Images/Preprocessed_1-815/335-2.JPG
3268,/content/drive/MyDrive/Dataset/images/748-2.JPG,Low,11,11.35,./Dataset/Images/Preprocessed_1-815/748-2.JPG
3269,/content/drive/MyDrive/Dataset/images/469-7.JPG,Low,11,10.6,./Dataset/Images/Preprocessed_1-815/469-7.JPG
3270,/content/drive/MyDrive/Dataset/images/120-5.JPG,Low,12,11.7,./Dataset/Images/Preprocessed_1-815/120-5.JPG
3271,/content/drive/MyDrive/Dataset/images/578-2.JPG,Medium,13,12.5,./Dataset/Images/Preprocessed_1-815/578-2.JPG
3272,/content/drive/MyDrive/Dataset/images/812-7.JPG,High,14,13.65,./Dataset/Images/Preprocessed_1-815/812-7.JPG
3273,/content/drive/MyDrive/Dataset/images/463-11.JPG,Low,12,11.5,./Dataset/Images/Preprocessed_1-815/463-11.JPG
3274,/content/drive/MyDrive/Dataset/images/197-13.JPG,High,15,14.5,./Dataset/Images/Preprocessed_1-815/197-13.JPG
3275,/content/drive/MyDrive/Dataset/images/115-6.JPG,Medium,12,12.45,./Dataset/Images/Preprocessed_1-815/115-6.JPG
3276,/content/drive/MyDrive/Dataset/images/669-13.JPG,Low,11,11,./Dataset/Images/Preprocessed_1-815/669-13.JPG
3277,/content/drive/MyDrive/Dataset/images/171-14.JPG,High,14,13.55,./Dataset/Images/Preprocessed_1-815/171-14.JPG
3278,/content/drive/MyDrive/Dataset/images/622-8.JPG,High,14,14.35,./Dataset/Images/Preprocessed_1-815/622-8.JPG
3279,/content/drive/MyDrive/Dataset/images/774-14.JPG,High,15,14.5,./Dataset/Images/Preprocessed_1-815/774-14.JPG
3280,/content/drive/MyDrive/Dataset/images/356-8.JPG,Low,10,9.85,./Dataset/Images/Preprocessed_1-815/356-8.JPG
3281,/content/drive/MyDrive/Dataset/images/101-8.JPG,Low,10,10.2,./Dataset/Images/Preprocessed_1-815/101-8.JPG
3282,/content/drive/MyDrive/Dataset/images/769-8.JPG,High,14,13.7,./Dataset/Images/Preprocessed_1-815/769-8.JPG
3283,/content/drive/MyDrive/Dataset/images/741-8.JPG,Low,12,11.9,./Dataset/Images/Preprocessed_1-815/741-8.JPG
3284,/content/drive/MyDrive/Dataset/images/232-7.JPG,Medium,13,12.7,./Dataset/Images/Preprocessed_1-815/232-7.JPG
3285,/content/drive/MyDrive/Dataset/images/605-2.JPG,Low,11,11.25,./Dataset/Images/Preprocessed_1-815/605-2.JPG
3286,/content/drive/MyDrive/Dataset/images/761-4.JPG,High,15,14.65,./Dataset/Images/Preprocessed_1-815/761-4.JPG
3287,/content/drive/MyDrive/Dataset/images/341-2.JPG,Low,12,11.75,./Dataset/Images/Preprocessed_1-815/341-2.JPG
3288,/content/drive/MyDrive/Dataset/images/660-14.JPG,High,14,14.35,./Dataset/Images/Preprocessed_1-815/660-14.JPG
3289,/content/drive/MyDrive/Dataset/images/673-11.JPG,High,13,13.05,./Dataset/Images/Preprocessed_1-815/673-11.JPG
3290,/content/drive/MyDrive/Dataset/images/616-1.JPG,High,15,14.8,./Dataset/Images/Preprocessed_1-815/616-1.JPG
3291,/content/drive/MyDrive/Dataset/images/543-14.JPG,Medium,12,12.05,./Dataset/Images/Preprocessed_1-815/543-14.JPG
3292,/content/drive/MyDrive/Dataset/images/98-9.JPG,Medium,12,12.05,./Dataset/Images/Preprocessed_1-815/98-9.JPG
3293,/content/drive/MyDrive/Dataset/images/376-5.JPG,High,13,13.3,./Dataset/Images/Preprocessed_1-815/376-5.JPG
3294,/content/drive/MyDrive/Dataset/images/121-6.JPG,Medium,13,12.85,./Dataset/Images/Preprocessed_1-815/121-6.JPG
3295,/content/drive/MyDrive/Dataset/images/595-10.JPG,Medium,13,12.55,./Dataset/Images/Preprocessed_1-815/595-10.JPG
3296,/content/drive/MyDrive/Dataset/images/606-11.JPG,Medium,13,12.85,./Dataset/Images/Preprocessed_1-815/606-11.JPG
3297,/content/drive/MyDrive/Dataset/images/352-12.JPG,Medium,13,13,./Dataset/Images/Preprocessed_1-815/352-12.JPG
3298,/content/drive/MyDrive/Dataset/images/678-8.JPG,High,14,13.5,./Dataset/Images/Preprocessed_1-815/678-8.JPG
3299,/content/drive/MyDrive/Dataset/images/228-5.JPG,High,13,13.05,./Dataset/Images/Preprocessed_1-815/228-5.JPG
3300,/content/drive/MyDrive/Dataset/images/215-3.JPG,Low,11,11.1,./Dataset/Images/Preprocessed_1-815/215-3.JPG
3301,/content/drive/MyDrive/Dataset/images/182-9.JPG,Low,11,11.15,./Dataset/Images/Preprocessed_1-815/182-9.JPG
3302,/content/drive/MyDrive/Dataset/images/354-6.JPG,Medium,13,12.55,./Dataset/Images/Preprocessed_1-815/354-6.JPG
3303,/content/drive/MyDrive/Dataset/images/180-8.JPG,Medium,12,12.1,./Dataset/Images/Preprocessed_1-815/180-8.JPG
3304,/content/drive/MyDrive/Dataset/images/7-7.JPG,Low,11,10.75,./Dataset/Images/Preprocessed_1-815/7-7.JPG
3305,/content/drive/MyDrive/Dataset/images/6-1.JPG,Medium,13,12.5,./Dataset/Images/Preprocessed_1-815/6-1.JPG
3306,/content/drive/MyDrive/Dataset/images/618-14.JPG,Low,12,11.55,./Dataset/Images/Preprocessed_1-815/618-14.JPG
3307,/content/drive/MyDrive/Dataset/images/303-8.JPG,Medium,13,12.7,./Dataset/Images/Preprocessed_1-815/303-8.JPG
3308,/content/drive/MyDrive/Dataset/images/613-12.JPG,High,13,13.1,./Dataset/Images/Preprocessed_1-815/613-12.JPG
3309,/content/drive/MyDrive/Dataset/images/87-4.JPG,Low,12,11.7,./Dataset/Images/Preprocessed_1-815/87-4.JPG
3310,/content/drive/MyDrive/Dataset/images/375-9.JPG,Medium,12,12.35,./Dataset/Images/Preprocessed_1-815/375-9.JPG
3311,/content/drive/MyDrive/Dataset/images/762-4.JPG,Medium,13,12.85,./Dataset/Images/Preprocessed_1-815/762-4.JPG
3312,/content/drive/MyDrive/Dataset/images/43-2.JPG,Medium,12,12.45,./Dataset/Images/Preprocessed_1-815/43-2.JPG
3313,/content/drive/MyDrive/Dataset/images/244-12.JPG,High,14,13.5,./Dataset/Images/Preprocessed_1-815/244-12.JPG
3314,/content/drive/MyDrive/Dataset/images/674-6.JPG,Medium,12,12.3,./Dataset/Images/Preprocessed_1-815/674-6.JPG
3315,/content/drive/MyDrive/Dataset/images/310-12.JPG,Medium,12,12.4,./Dataset/Images/Preprocessed_1-815/310-12.JPG
3316,/content/drive/MyDrive/Dataset/images/707-2.JPG,High,16,15.75,./Dataset/Images/Preprocessed_1-815/707-2.JPG
3317,/content/drive/MyDrive/Dataset/images/363-11.JPG,Medium,12,12.3,./Dataset/Images/Preprocessed_1-815/363-11.JPG
3318,/content/drive/MyDrive/Dataset/images/756-11.JPG,Low,12,11.7,./Dataset/Images/Preprocessed_1-815/756-11.JPG
3319,/content/drive/MyDrive/Dataset/images/764-10.JPG,Low,12,11.9,./Dataset/Images/Preprocessed_1-815/764-10.JPG
3320,/content/drive/MyDrive/Dataset/images/3-13.JPG,Medium,12,12.35,./Dataset/Images/Preprocessed_1-815/3-13.JPG
3321,/content/drive/MyDrive/Dataset/images/588-13.JPG,Medium,13,12.7,./Dataset/Images/Preprocessed_1-815/588-13.JPG
3322,/content/drive/MyDrive/Dataset/images/575-9.JPG,High,14,13.85,./Dataset/Images/Preprocessed_1-815/575-9.JPG
3323,/content/drive/MyDrive/Dataset/images/694-14.JPG,Medium,12,12.2,./Dataset/Images/Preprocessed_1-815/694-14.JPG
